index,Name,CatID,Total.Records,Region,Category_Name,Entity_prc,State,OrgID,Location,Date.Made.Public,Year,Source.of.Breach.Notification,Type,Month.of.Breach
2442,Portland VA Medical Center,28,"1,740",NA,Discharge Data,MED,Oregon,200001451,NA,29-Oct-14,2014,US Department of Health and Human Services,PHYS,10
2443,PruittHealth Pharmacy Services,28,841,NA,Discharge Data,MED,Georgia,200001235,NA,7-Feb-14,2014,US Department of Health and Human Services,PHYS,2
2444,Maricopa Special  Health Care District - Maricopa Integrated Health System,28,633,NA,Discharge Data,MED,Arizona,200001639,NA,14-Jul-15,2015,US Department of Health and Human Services,PHYS,7
2445,Mercy Health Services,28,1,NA,Discharge Data,MED,Maryland,200002314,NA,17-Sep-14,2014,Maryland Attorney General,DISC,9
2446,"Silver Creek Fitness & Physical Therapy, Silver Creek Physical Therapy Gilroy, Silver Creek Physical Therapy Sunnyvale, Silver Creek Physical Therapy ",28,"8,009",NA,Discharge Data,MED,California,200001999,NA,24-Oct-16,2016,US Department of Health and Human Services,DISC,10
2447,Experian,28,23,NA,Discharge Data,MED,Maryland,200002370,NA,21-Jul-14,2014,Maryland Attorney General,HACK,7
2448,"Advanced Radiology Consultants, LLC",28,855,NA,Discharge Data,MED,Connecticut,200001647,NA,24-Jul-15,2015,US Department of Health and Human Services,DISC,7
2449,KP Northern CA Department of Research,28,"5,178",NA,Discharge Data,MED,California,200001286,NA,2-Apr-14,2014,US Department of Health and Human Services,HACK,4
2450,University of Illinois at Chicago,28,"3,000",NA,Discharge Data,MED,Illinois,200001584,NA,28-Apr-15,2015,US Department of Health and Human Services,PHYS,4
2451,"Papa John's USA, Inc.",28,371,NA,Discharge Data,MED,Maryland,200002398,NA,17-Jun-14,2014,Maryland Attorney General,HACK,6
2452,Lee Memorial Health System,28,"1,508",NA,Discharge Data,MED,Florida,200001676,NA,7-Sep-15,2015,US Department of Health and Human Services,DISC,9
2453,Cigna Home Delivery Pharmacy,28,592,NA,Discharge Data,MED,Connecticut,200001725,NA,23-Nov-15,2015,US Department of Health and Human Services,DISC,11
2454,Reading Health System,28,"1,845",NA,Discharge Data,MED,Pennsylvania,200001313,NA,29-Apr-14,2014,US Department of Health and Human Services,PHYS,4
2455,Hawai_Ü_i Medical Service Association,28,"10,179",NA,Discharge Data,MED,Hawaii,200001758,NA,15-Jan-16,2016,US Department of Health and Human Services,DISC,1
2456,"Lancaster Cardiology Medical Group, and Sunder Heart Institute and Vascular Medical Clinic",28,"1,200",NA,Discharge Data,MED,California,200001669,NA,24-Aug-15,2015,US Department of Health and Human Services,PHYS,8
2457,Lancaster County EMS,28,"50,000",NA,Discharge Data,MED,South Carolina,200001611,NA,4-Jun-15,2015,US Department of Health and Human Services,PHYS,6
2458,The Biomechanics LLC,28,"1,049",NA,Discharge Data,MED,Arizona,200002017,NA,16-Nov-16,2016,US Department of Health and Human Services,HACK,11
2459,Dr. Anthony T. R. Green DDS,28,"7,448",NA,Discharge Data,MED,New York,200001532,NA,11-Mar-15,2015,US Department of Health and Human Services,DISC,3
2460,Jewish Hospital,28,"2,992",NA,Discharge Data,MED,Kentucky,200001278,NA,28-Mar-14,2014,US Department of Health and Human Services,UNKN,3
2461,Loi Luu,28,"13,177",NA,Discharge Data,MED,California,200001459,NA,14-Nov-14,2014,US Department of Health and Human Services,PHYS,11
2462,Lake Pulmonary Critical PA,28,648,NA,Discharge Data,MED,Florida,200001834,NA,20-Apr-16,2016,US Department of Health and Human Services,PHYS,4
2463,Dr. Q Pain and Spine d/b/a Arkansas Spine and Pain,28,"17,100",NA,Discharge Data,MED,Arkansas,200001899,NA,11-Jul-16,2016,US Department of Health and Human Services,HACK,7
2464,"Alaska Orthopedic Specialists, Inc.",28,553,NA,Discharge Data,MED,Alaska,200001724,NA,19-Nov-15,2015,US Department of Health and Human Services,PHYS,11
2465,Codman Square Health Center ,28,"3,840",NA,Discharge Data,MED,Massachusetts,200001956,NA,12-Sep-16,2016,US Department of Health and Human Services,DISC,9
2466,Huntington Medical Research Institutes,28,"4,300",NA,Discharge Data,MED,California,200001709,NA,20-Oct-15,2015,US Department of Health and Human Services,DISC,10
2467,"Sloane Stecker Physical Therapy, PC",28,"2,000",NA,Discharge Data,MED,New York,200001347,NA,24-Jun-14,2014,US Department of Health and Human Services,PHYS,6
2468,"Easter Seal Society of Superior California, Privacy Manager Breach",28,"3,026",NA,Discharge Data,MED,California,200001234,NA,7-Feb-14,2014,US Department of Health and Human Services,PHYS,2
2469,Napa Valley Dentistry,28,"4,262",NA,Discharge Data,MED,California,200001981,NA,5-Oct-16,2016,US Department of Health and Human Services,PHYS,10
2470,Hospice of North Central Ohio,28,"1,051",NA,Discharge Data,MED,Ohio,200002133,NA,23-Mar-17,2017,US Department of Health and Human Services,DISC,3
2471,White Blossom Care Center,28,800,NA,Discharge Data,MED,California,200002548,NA,30-Jun-17,2017,US Department of Health and Human Services,DISC,6
2472,Tampa Bay Surgery Center,28,"25,848",NA,Discharge Data,MED,Florida,200002225,NA,20-Jun-17,2017,US Department of Health and Human Services,HACK,6
2473,UnitedHealth Group Single Affiliated Covered Entity,28,"1,408",NA,Discharge Data,MED,Minnesota,200002027,NA,22-Nov-16,2016,US Department of Health and Human Services,DISC,11
2474,Commonwealth Health Corporation,28,"697,800",NA,Discharge Data,MED,Kentucky,200002118,NA,1-Mar-17,2017,US Department of Health and Human Services,PHYS,3
2475,Saint Francis Hospital,28,"1,412",NA,Discharge Data,MED,Georgia,200002941,NA,14-Mar-18,2018,US Department of Health and Human Services,PHYS,3
2476,Florida Healthy Kids Corporation,28,"2,000",NA,Discharge Data,MED,Florida,200002613,Tallahassee,7-Sep-17,2017,US Department of Health and Human Services,DISC,9
2477,Mann-Grandstaff VA Medical Center,28,"1,915",NA,Discharge Data,MED,Washington,200002684,NA,19-Oct-17,2017,US Department of Health and Human Services,PHYS,10
2478,West Kendall Baptist Hospital,28,"1,480",NA,Discharge Data,MED,Florida,200002971,NA,2-Apr-18,2018,US Department of Health and Human Services,DISC,4
2479,"Best Health Physical Therapy, LLC ",28,"1,100",NA,Discharge Data,MED,Connecticut,200002013,NA,10-Nov-16,2016,US Department of Health and Human Services,DISC,11
2480,Geisinger Health Plan,28,"2,814",NA,Discharge Data,MED,Pennsylvania,200001948,NA,7-Sep-16,2016,US Department of Health and Human Services,DISC,9
2481,Neurology Physicians LLC,28,"4,831",NA,Discharge Data,MED,Maryland,200001909,NA,20-Jul-16,2016,US Department of Health and Human Services,HACK,7
2482,Freeport Memorial Hospital,28,"1,349",NA,Discharge Data,MED,Illinois,200001783,NA,26-Feb-16,2016,US Department of Health and Human Services,PHYS,2
2483,MetroPlus Health Plan,28,808,NA,Discharge Data,MED,New York,200002072,NA,3-Jan-17,2017,US Department of Health and Human Services,DISC,1
2484,PathGroup,28,"1,443",NA,Discharge Data,MED,Tennessee,200002068,NA,29-Dec-16,2016,US Department of Health and Human Services,DISC,12
2485,"Preventice Services, LLC",28,"6,800",NA,Discharge Data,MED,Texas,200002045,NA,7-Dec-16,2016,US Department of Health and Human Services,DISC,12
2486,"Orthopedics NY, LLP",28,"2,493",NA,Discharge Data,MED,New York,200002690,NA,12-Oct-17,2017,US Department of Health and Human Services,DISC,10
2487,Humana Inc ,28,"5,764",NA,Discharge Data,MED,Kentucky,200002750,NA,21-Nov-17,2017,US Department of Health and Human Services,DISC,11
2488,Shiel Sexton,28,710,NA,Discharge Data,MED,Indiana,200002093,NA,27-Jan-17,2017,US Department of Health and Human Services,DISC,1
2489,Marketing Clique,28,"8,700",NA,Discharge Data,MED,Texas,200001516,NA,20-Feb-15,2015,US Department of Health and Human Services,DISC,2
2490,Children's Mercy Hospital,28,"5,511",NA,Discharge Data,MED,Missouri,200002187,NA,19-May-17,2017,US Department of Health and Human Services,DISC,5
2491,Missouri Dept. of Mental Health,28,"1,000",NA,Discharge Data,MED,Missouri,200002873,NA,21-Feb-18,2018,US Department of Health and Human Services,DISC,2
2492,SSM DePaul Medical Group (Dr. Syed Khader),28,836,NA,Discharge Data,MED,Missouri,200002213,NA,9-Jun-17,2017,US Department of Health and Human Services,PHYS,6
2493,Lifestyle Therapy & Coaching,28,550,NA,Discharge Data,MED,Alabama,200002692,NA,9-Oct-17,2017,US Department of Health and Human Services,DISC,10
2494,The Arc of Erie County,28,"3,751",NA,Discharge Data,MED,New York,200002947,NA,9-Mar-18,2018,US Department of Health and Human Services,DISC,3
2495,Western Montana Clinic,28,"7,038",NA,Discharge Data,MED,Montana,200001560,NA,2-Apr-15,2015,US Department of Health and Human Services,HACK,4
2496,Humana Inc [case # HU17001CC],28,"3,831",NA,Discharge Data,MED,Kentucky,200002152,NA,18-Apr-17,2017,US Department of Health and Human Services,HACK,4
2497,Aetna Inc.,28,"5,002",NA,Discharge Data,MED,Connecticut,200002226,NA,20-Jun-17,2017,US Department of Health and Human Services,DISC,6
2498,Cambridge Health Alliance,28,"2,280",NA,Discharge Data,MED,Massachusetts,200002975,NA,28-Mar-18,2018,US Department of Health and Human Services,HACK,3
2499,Walgreen Co.,28,910,NA,Discharge Data,MED,Illinois,200003017,NA,6-Apr-18,2018,US Department of Health and Human Services,PHYS,4
2500,"BioReference Laboratories, Inc",28,"3,563",NA,Discharge Data,MED,New Jersey,200001821,NA,8-Apr-16,2016,US Department of Health and Human Services,DISC,4
2501,San Franciso General Hospital and Trauma Center,28,"2,500",NA,Discharge Data,MED,California,200001531,NA,6-Mar-15,2015,US Department of Health and Human Services,PHYS,3
2502,Insulet Corporation,28,"1,469",NA,Discharge Data,MED,Massachusetts,200002685,NA,17-Oct-17,2017,US Department of Health and Human Services,DISC,10
2503,Louisiana Healthcare Connections,28,"13,086",NA,Discharge Data,MED,Louisiana,200001764,NA,2-Feb-16,2016,US Department of Health and Human Services,PHYS,2
2504,Memorial Healthcare,28,685,NA,Discharge Data,MED,Michigan,200002142,NA,3-Apr-17,2017,US Department of Health and Human Services,DISC,4
2505,"Kraig R. Pepper, D.O., P.A.",28,653,NA,Discharge Data,MED,Texas,200002700,NA,26-Sep-17,2017,US Department of Health and Human Services,DISC,9
2506,"UMass Memorial Medical Group, Inc.",28,"14,100",NA,Discharge Data,MED,Massachusetts,200001505,NA,30-Jan-15,2015,US Department of Health and Human Services,PHYS,1
2507,"Otolaryngology Associates of Central New Jersey, P.C.",28,"1,551",NA,Discharge Data,MED,New Jersey,200002758,NA,10-Nov-17,2017,US Department of Health and Human Services,PHYS,11
2508,"Doctors First Choice Billings, Inc",28,"9,255",NA,Discharge Data,MED,Florida,200001336,NA,11-Jun-14,2014,US Department of Health and Human Services,PHYS,6
2509,"MDeverywhere, Inc.",28,"1,396",NA,Discharge Data,MED,Texas,200002561,NA,10-Aug-17,2017,US Department of Health and Human Services,DISC,8
2510,Aetna Inc.,28,"18,854",NA,Discharge Data,MED,Connecticut,200002033,NA,28-Nov-16,2016,US Department of Health and Human Services,PHYS,11
2511,Benefit Outsourcing Solutions,28,"1,144",NA,Discharge Data,MED,Michigan,200003110,NA,7-Jun-18,2018,US Department of Health and Human Services,DISC,6
2512,SimplyWell,28,597,NA,Discharge Data,MED,Texas,200003112,NA,1-Jun-18,2018,US Department of Health and Human Services,DISC,6
2513,"Capital Digestive Care, Inc.",28,"17,639",NA,Discharge Data,MED,Maryland,200002999,NA,23-Apr-18,2018,US Department of Health and Human Services,DISC,4
2514,Integrated Rehab Consultants,28,"4,292",NA,Discharge Data,MED,Illinois,200003015,NA,9-Apr-18,2018,US Department of Health and Human Services,DISC,4
2515,"Eyecare Services Partners Management, LLC",28,"9,129",NA,Discharge Data,MED,Texas,200002148,NA,12-Apr-17,2017,US Department of Health and Human Services,DISC,4
2516,"SAGE DENTAL MANAGEMENT, LLC",28,"5,000",NA,Discharge Data,MED,Florida,200002533,NA,19-Jul-17,2017,US Department of Health and Human Services,PHYS,7
2517,"Access Health Care Physicians, LLC",28,"2,500",NA,Discharge Data,MED,Florida,200001908,NA,19-Jul-16,2016,US Department of Health and Human Services,PHYS,7
2518,VA Black Hills Health Care System,28,"1,168",NA,Discharge Data,MED,South Dakota,200001656,NA,4-Aug-15,2015,US Department of Health and Human Services,DISC,8
2519,SUPERVALU Inc.,28,0,NA,Discharge Data,MED,Minnesota,200002332,Eden Prairie,14-Aug-14,2014,Maryland Attorney General,HACK,8
2520,"Intuit, Inc.",28,1,NA,Discharge Data,MED,Maryland,200002378,NA,9-Jun-14,2014,Maryland Attorney General,HACK,6
2521,"Ronald D. Garrett-Roe, MD",28,"1,600",NA,Discharge Data,MED,Texas,200001498,NA,23-Jan-15,2015,US Department of Health and Human Services,HACK,1
2522,Inclusion Research Institute,28,"2,200",NA,Discharge Data,MED,District Of Columbia,200001305,NA,24-Apr-14,2014,US Department of Health and Human Services,DISC,4
2523,North East Medical Services (NEMS),28,"69,246",NA,Discharge Data,MED,California,200001654,NA,31-Jul-15,2015,US Department of Health and Human Services,PHYS,7
2524,Center for Minimmally Invasive Bariatric and General Surgery,28,992,NA,Discharge Data,MED,Pennsylvania,200001922,NA,5-Aug-16,2016,US Department of Health and Human Services,DISC,8
2525,"Santander Bank, N. A.",28,1,NA,Discharge Data,MED,Massachusetts,200002424,NA,12-May-14,2014,Maryland Attorney General,INSD,5
2526,"DataStat, Inc.",28,552,NA,Discharge Data,MED,Michigan,200001771,NA,12-Feb-16,2016,US Department of Health and Human Services,DISC,2
2527,Mercy Medical Center Redding,28,520,NA,Discharge Data,MED,California,200001895,NA,29-Jun-16,2016,US Department of Health and Human Services,DISC,6
2528,"Caring for Women, PA",28,697,NA,Discharge Data,MED,Texas,200001914,NA,22-Jul-16,2016,US Department of Health and Human Services,DISC,7
2529,Merit Health Northwest Mississippi,28,846,NA,Discharge Data,MED,Mississippi,200001672,NA,26-Aug-15,2015,US Department of Health and Human Services,PHYS,8
2530,Bay Park Hospital,28,594,NA,Discharge Data,MED,Ohio,200001327,NA,28-May-14,2014,US Department of Health and Human Services,DISC,5
2531,Brigham and Women's Hospital,28,999,NA,Discharge Data,MED,Massachusetts,200001463,NA,17-Nov-14,2014,US Department of Health and Human Services,PHYS,11
2532,"Myriad Genetic Laboratories, Inc.",28,643,NA,Discharge Data,MED,Utah,200001281,NA,29-Mar-14,2014,US Department of Health and Human Services,DISC,3
2533,Penn State Milton S. Hershey Medical Center,28,"1,801",NA,Discharge Data,MED,Pennsylvania,200001333,NA,6-Jun-14,2014,US Department of Health and Human Services,DISC,6
2534,"Truman Medical Center, Incorporated",28,503,NA,Discharge Data,MED,Missouri,200001614,NA,9-Jun-15,2015,US Department of Health and Human Services,DISC,6
2535,UPMC Health Plan,28,722,NA,Discharge Data,MED,Pennsylvania,200001629,NA,2-Jul-15,2015,US Department of Health and Human Services,DISC,7
2536,CarePlus Health Plans [case 18772],28,"2,873",NA,Discharge Data,MED,Kentucky,200001695,NA,6-Oct-15,2015,US Department of Health and Human Services,DISC,10
2537,Ventura County Health Care Agency,28,"1,339",NA,Discharge Data,MED,California,200001591,NA,6-May-15,2015,US Department of Health and Human Services,PHYS,5
2538,Ventura County Health Care Agency,28,777,NA,Discharge Data,MED,California,200001962,NA,20-Sep-16,2016,US Department of Health and Human Services,DISC,9
2539,"Multilingual Psychotherapy Centers, Inc",28,"3,500",NA,Discharge Data,MED,Florida,200001449,NA,28-Oct-14,2014,US Department of Health and Human Services,PHYS,10
2540,"Grx Holdings, LLC dba Medicap Pharmacy",28,"2,300",NA,Discharge Data,MED,Iowa,200001765,NA,2-Feb-16,2016,US Department of Health and Human Services,PHYS,2
2541,CVS Health,28,626,NA,Discharge Data,MED,Rhode Island,200002042,NA,5-Dec-16,2016,US Department of Health and Human Services,PHYS,12
2542,Mosaic Medical,28,"2,207",NA,Discharge Data,MED,Oregon,200001527,NA,5-Mar-15,2015,US Department of Health and Human Services,DISC,3
2543,Precision Planting LLC,28,14,NA,Discharge Data,MED,Maryland,200002422,NA,14-May-14,2014,Maryland Attorney General,HACK,5
2544,"Associates In EyeCare, P.S.C.",28,971,NA,Discharge Data,MED,Kentucky,200001858,NA,16-May-16,2016,US Department of Health and Human Services,PHYS,5
2545,Stoetzel's Planet Chiropractic,28,"1,000",NA,Discharge Data,MED,Illinois,200001275,NA,25-Mar-14,2014,US Department of Health and Human Services,PHYS,3
2546,Mayfield Clinic Inc,28,"23,341",NA,Discharge Data,MED,Ohio,200001839,NA,23-Apr-16,2016,US Department of Health and Human Services,HACK,4
2547,Pittman Family Dental,28,"8,830",NA,Discharge Data,MED,Ohio,200001750,NA,31-Dec-15,2015,US Department of Health and Human Services,HACK,12
2548,Larsen Dental Care LLC,28,"6,900",NA,Discharge Data,MED,Idaho,200001301,NA,18-Apr-14,2014,US Department of Health and Human Services,PHYS,4
2549,"Colorado Neurodiagnostics, PLLC",28,750,NA,Discharge Data,MED,Colorado,200001346,NA,23-Jun-14,2014,US Department of Health and Human Services,PHYS,6
2550,"NFP Maschino, Hudelson & Associates",28,"3,814",NA,Discharge Data,MED,Oklahoma,200001329,NA,30-May-14,2014,US Department of Health and Human Services,PHYS,5
2551,Dr. Veronica Joann Barber,28,"4,000",NA,Discharge Data,MED,California,200001370,NA,28-Jul-14,2014,US Department of Health and Human Services,DISC,7
2552,Children's Heart Center,28,"8,791",NA,Discharge Data,MED,Nevada,200001562,NA,3-Apr-15,2015,US Department of Health and Human Services,DISC,4
2553,Geisinger Bloomsburg Hospital,28,"3,101",NA,Discharge Data,MED,Pennsylvania,200001222,NA,23-Jan-14,2014,US Department of Health and Human Services,PHYS,1
2554,Sutherland Healthcare Solutions,28,"55,900",NA,Discharge Data,MED,California,200001271,NA,21-Mar-14,2014,US Department of Health and Human Services,PHYS,3
