OrgID,Name,SourceType
200001001,The Madison Square Garden Company,Breaches
200001003,Darlington,Breaches
200002025,"Camas Center Clinic, Kalispel Tribe of Indians ",Breaches
200000999,Division of Adult Institutions Folsom State Prison,Breaches
200002024,"North Texas Heart Center, P.A.",Breaches
200000995,IRS,Breaches
200002020,Peachtree Orthopaedic Clinic,Breaches
200002021,Washington National Insurance Company,Breaches
200002023,OptumHealth New Mexico,Breaches
200002022,Pinellas County Board of County Commissioners,Breaches
200000998,Springfield Armory,Breaches
200000997,Eye Institute of Marin,Breaches
200002018,"Watsonville Chiropractic, Inc.",Breaches
200002019,"Luque Chiropractic, Inc. ",Breaches
200000993,"QVC, Inc.",Breaches
200000992,"Luque Chiropractic, Inc. ",Breaches
200002016,"Vision Care Florida, LLC",Breaches
200002017,The Biomechanics LLC,Breaches
200000985,FriendFinder,Breaches
200002015,"Lebanon Cardiology Associates, PC",Breaches
200000994,"Lebanon Cardilogy Associates, PC",Breaches
200002013,"Best Health Physical Therapy, LLC ",Breaches
200002014,Vascular Surgical Associates,Breaches
200000991,Baxter Credit Union,Breaches
200002011,Lister Healthcare,Breaches
200002012,Briar Hill Management,Breaches
200000989,UFCW Local 655,Breaches
200000990,Eileen Fisher,Breaches
200002009,VA Eastern Colorado Health Care System,Breaches
200002010,"Consultants in Neurological Surgery, LLP",Breaches
200000983,DealerBuilt,Breaches
200000982,Pace University,Breaches
200002007,"HP Enterprise Services, LLC",Breaches
200002008,Austin Pulmonary Consultants,Breaches
200002006,"Kaiser Permanente Health Plan, Inc of Northern California",Breaches
200002004,Kaiser Foundation Health Plan of the Northwest,Breaches
200002005,"Kaiser Foundation Healthplan, Inc. of Southern California",Breaches
200000988,iDressup.com,Breaches
200002002,"Kinetorehab Physical Therapy, PLLC",Breaches
200002003,"Wal-Mart Stores, Inc",Breaches
200000986,Welk Resorts,Breaches
200000987,Welk Resorts,Breaches
200000984,National Wholesale Incorporated,Breaches
200000951,"Anne M. Cummings, M.D. F.A.C.P",Breaches
200000947,Office of the Comptroller of the Currency,Breaches
200000950,Beyond Yoga,Breaches
200002001,"Anthem, Inc.",Breaches
200000949,Cisco,Breaches
200001999,"Silver Creek Fitness & Physical Therapy, Silver Creek Physical Therapy Gilroy, Silver Creek Physical Therapy Sunnyvale, Silver Creek Physical Therapy ",Breaches
200002000,"Dr. Dennis T. Myers, D.D.S., P.A.",Breaches
200000948,Silver Creek Fitness & Physical Therapy,Breaches
200000952,"Dr. Dennis T. Myers, D.D.S, P.A.",Breaches
200001996,"Baystate Health, Inc.",Breaches
200001997,Florida Hospital Medical Group,Breaches
200001998,"Singh and Arora Oncology Hematology, P.C.",Breaches
200000940,City of Middletown,Breaches
200000934,FourSquare,Breaches
200000935,Dyn,Breaches
200000936,Great America PAC,Breaches
200000937,Florida Hospital Medical Group,Breaches
200000939,Baystate Health,Breaches
200000942,"Baystate Health, Inc. ",Breaches
200001993,"You and Your Health Family Care, Inc.",Breaches
200001994,"Harrisonburg OB GYN Associates, P.C.",Breaches
200001995,The Finley Center,Breaches
200000933,Weebly,Breaches
200000941,Premium Beat,Breaches
200000953,The Finley Center,Breaches
200000954,"You and Your Health Family Care, Inc. ",Breaches
200001992,"MGA Home Healthcare Colorado, Inc.",Breaches
200000932,Eastwood Company,Breaches
200001991,"Four Star Drug of Bethany, Inc.",Breaches
200000930,Broadview Mortgage,Breaches
200000924,Integrity Transitional Hospital,Breaches
200001988,Peabody Retirement Community,Breaches
200001989,Integrity Transitional Hospital,Breaches
200001990,"Gibson Insurance Agency, Inc.",Breaches
200000927,Evony Gaming Company,Breaches
200001038,Washington Department of Fish and Wildlife,Breaches
200000928,Peabody Retirement Community,Breaches
200000931,"Gibson Insurance Agency, Inc. ",Breaches
200001987,Mercy Hospital and Medical Center,Breaches
200000910,Vera Bradley,Breaches
200000906,Keck Medical Center of USC,Breaches
200000943,Bedford County Board of Education,Breaches
200001986,Baxter Healthcare,Breaches
200000938,Seattle Indian Health Board,Breaches
200001983,"Genesis Physical Therapy, Inc.",Breaches
200001984,Northwest Community Healthcare,Breaches
200001985,Warren Clinic,Breaches
200000918,Warren Clinic,Breaches
200000919,Northwest Community Healthcare,Breaches
200000944,"Genesis Physical Therapy, Inc.",Breaches
200001982,The Seattle Indian Health Board,Breaches
200001980,Baxter Regional Medical Center - Home Health Facility,Breaches
200001981,Napa Valley Dentistry,Breaches
200000917,"Qvale Auto Group, Inc. ",Breaches
200000920,Baxter Regional Medical Center- Home Health Facility,Breaches
200001978,"Francisco Jaume, D.O.",Breaches
200001979,Apria Healthcare,Breaches
200000921,Apria Healthcare,Breaches
200000922,Juame Francisco D.O. ,Breaches
200001977,Rainbow Children's Clinic,Breaches
200000929,Rainbow Children's Clinic,Breaches
200001975,Urgent Care Clinic of Oxford,Breaches
200000923,University of Wisconsin Hospitals and Clinics,Breaches
200000945,Urgent Care Clinic of Oxford,Breaches
200001976,University of Wisconsin Hospitals and Clinics Authority,Breaches
200001973,San Juan Oncology Associates,Breaches
200001974,"Fred's Stores of Tennessee, Incorporated",Breaches
200000915,City of Vallejo,Breaches
200000946,Fred's Stores of Tennessee,Breaches
200000955,San Juan Oncology Associates,Breaches
200001972,Thomasville Eye Center,Breaches
200000956,Thomasville Eye Center,Breaches
200001971,Marin Healthcare District,Breaches
200000958,Marin Healthcare District,Breaches
200001970,Prima Medical Foundation ,Breaches
200000914,Novation Settlement Solutions,Breaches
200000901,Yale-New Haven Hospital,Breaches
200000957,Prima Medical Foundation,Breaches
200001966,Jennie Stuart Medical Center,Breaches
200001967,"Hal Meadows, M.D.",Breaches
200001968,"Central Ohio Urology Group, Inc.",Breaches
200001969,Group Health,Breaches
200000912,Dr. Hal Meadows,Breaches
200000913,Jive Software/Producteev,Breaches
200000959,Group Health,Breaches
200000960,Jennie Stuart Medical Center,Breaches
200000907,Napa Valley Dentistry,Breaches
200001965,New Jersey Spine Center,Breaches
200000911,Premier America Credit Union,Breaches
200000900,Yahoo,Breaches
200000961,New Jersey Spine Center,Breaches
200001963,McLaren Greater Lansing Cardiovascular Group,Breaches
200001964,USC Keck and Norris Hospitals,Breaches
200000909,Zazzle Inc.,Breaches
200000908,"Stallcup & Associates, CPAs",Breaches
200000962,McLaren Greater Lansing Cardiovascular Group,Breaches
200001962,Ventura County Health Care Agency,Breaches
200000963,Ventura County Health Care Agency,Breaches
200001961,KidsPeace,Breaches
200000903,Active Outdoors,Breaches
200000905,"Ursus Holdings, LLC",Breaches
200000904,"Ascensus, Inc. ",Breaches
200000897,Cicis Restaurants,Breaches
200000964,KidsPeace,Breaches
200000902,"Lulu's Fashion Lounge, Inc. ",Breaches
200001960,CHI Franciscan Health St. Clare Hospital and St. Joseph Medical Center,Breaches
200001959,"Heritage Medical Partners, LLC",Breaches
200000965,"Heritage Medical Partners, LLC",Breaches
200000891,ClixSense,Breaches
200001958,King of Prussia Dental Associates,Breaches
200000894,The World Anti-Doping Agency (WADA),Breaches
200000966,King of Prussia Dental Associates,Breaches
200000893,New York State Psychiatric Institute,Breaches
200001956,Codman Square Health Center ,Breaches
200001957,"Pratap S. Kurra, M.D.",Breaches
200000967,"Pratap S. Kurra, M.D",Breaches
200000881,University Gastroenterology,Breaches
200000884,"Wheeler, Egger, CPA's LLP",Breaches
200000883,"Pratap S. Kurra, M.D.",Breaches
200000886,Yuba Sutter Medical Center,Breaches
200001952,Public Education Employees' Health Insurance Plan,Breaches
200001953,Martin Army Community Hospital,Breaches
200001954,Asante,Breaches
200001955,U.S. HealthWorks,Breaches
200000882,Rebecca Minkoff,Breaches
200000895,U.S HealthWorks,Breaches
200000898,Asante,Breaches
200000899,Martin Army Community Hospital,Breaches
200000968,Public Education Employees' Health Insurance Plan,Breaches
200001951,"Man Alive, Inc. and Lane Treatment Center, LLC",Breaches
200000880,Fuzzy's Taco ShopAbi,Breaches
200000969,"Man Alive, Inc.and Lane Treatment Center, LLC",Breaches
200001950,"University Gastroenterology, Inc.",Breaches
200001948,Geisinger Health Plan,Breaches
200001949,Decatur Health Systems ,Breaches
200000870,Brazzers.com,Breaches
200000769,"Ocean Acquisitions, Inc. ",Breaches
200000869,Hutton Hotel,Breaches
200001946,Burrell Behavioral Health,Breaches
200001947,Medical College of Wisconsin,Breaches
200000871,Noble House Hotels and Resorts (Noble House),Breaches
200000896,Medical College of Wisconsin,Breaches
200000970,Santa Cruz County Health Services Agency,Breaches
200001945,Santa Cruz County Health Services Agency,Breaches
200000862,"M Holdings Securities, Inc. ",Breaches
200000892,New York State Psychiatric Institute,Breaches
200001944,CHI Franciscan Healthcare Highline Medical Center,Breaches
200000861,Artarama N.C. Inc. ,Breaches
200001943,Willow Bend Dental,Breaches
200001942,"Center for Neurosurgical & Spine Disorders, LLC",Breaches
200000971,Willow Bend Dental,Breaches
200001941,County of Los Angeles,Breaches
200000867,Illinois Board of Elections,Breaches
200000868,Arizona State Board of Elections,Breaches
200000972,"Howard R. Jarvis, D.M.D., L.L.C. dba Southwest Portland Dental",Breaches
200000973,County of Los Angeles,Breaches
200000859,Langston Hughes Young Explorers Academy,Breaches
200001940,Planned Parenthood of Greater Washington and North Idaho,Breaches
200000854,County of Sacramento,Breaches
200000855,Toyota Motor Corporation,Breaches
200000860,Infowars/ Prison Planet TV,Breaches
200000974,Planned Parenthood of Greater Washington and North Idaho,Breaches
200001040,Idaho Department of Fish and Game,Breaches
200001039,Kentucky Department of Fish and Wildlife,Breaches
200001939,"Summit Medical Group, Inc. dba St. Elizabeth Physicians ",Breaches
200000851,Epic Games Forums,Breaches
200000975,"Summit Medical Group, In. dba St. Elizabeth Physicians",Breaches
200001937,SCAN Health Plan,Breaches
200000852,"Schwan's Home Service, Inc. ",Breaches
200000853,SCAN Health Plan,Breaches
200001935,Orleans Medical Clinic,Breaches
200001936,The Outer Banks Hospital,Breaches
200000848,Eddie Bauer,Breaches
200000856,Orleans Medical Clinic,Breaches
200001934,"Village of Oak Park, Illinois",Breaches
200000976,Village of Oak Park,Breaches
200001932,Phoenix Dental Care,Breaches
200001933,New York State Office of Mental Health,Breaches
200000845,HEI Hotels & Resorts,Breaches
200000857,Phoenix Dental Care,Breaches
200000977,New York State Office of Mental Health,Breaches
200001931,John E. Gonzalez DDS,Breaches
200000846,John E. Gonzalez DDS,Breaches
200001929,"Valley Anesthesiology Consultants, Inc. d/b/a Valley Anesthesiology and Pain Consultants",Breaches
200001930,Bon Secours Health System Incorporated,Breaches
200000839,Valley Anesthesiology & Pain Consultants,Breaches
200000850,"PAX Labs, Inc. ",Breaches
200001928,Rotech Healthcare Inc.,Breaches
200000841,"Prosthetic & Orthotic Care, Inc.",Breaches
200001926,Autism Home Support Services,Breaches
200001927,Cardiology Associates,Breaches
200000849,"NLU Products, LLC",Breaches
200001924,"Professional Dermatology Care, P.C.",Breaches
200001925,"Newkirk Products, Inc.",Breaches
200000837,"Brian D. Halevie-Goldman, M.D. ",Breaches
200000840,"Professional Dermatology Care, P.C. ",Breaches
200000836,"7-Eleven, Inc.",Breaches
200000834,Oracle's MICROS Point-of-Sale,Breaches
200000835,Newkirk Products Inc.,Breaches
200001923,"Prosthetic & Orthotic Care, Inc.",Breaches
200001922,Center for Minimmally Invasive Bariatric and General Surgery,Breaches
200000925,Marin Medical Practice Concepts,Breaches
200000842,Center for Minimally Invasive Bariatric and General Surgery,Breaches
200001041,U.S. Department of Health and Human Services,Breaches
200001921,The Carle Foundation,Breaches
200000858,The Carle Foundation,Breaches
200000885,Yuba Sutter Medical Center,Breaches
200000820,Disney Consumer Products and Interactive Media,Breaches
200001919,"Athens Orthopedic Clinic, P.A.",Breaches
200001920,"Jefferson Medical Associates, P.A.",Breaches
200000819,Hillary Clinton Political Campaign,Breaches
200000843,"Jefferson Medical Associates, P.A.",Breaches
200001918,"Athletes' Performance Los Angeles, LLC",Breaches
200000815,Cardon Outreach,Breaches
200000821,"Select Pain & Spine Dr. Christopher T. Sloan, D.P.M.",Breaches
200001917,Midwest Orthopedic Pain and Spine,Breaches
200000817,Harrison Municipality,Breaches
200000814,Kimpton Hotels,Breaches
200000822,Midwest Orthopedic Group,Breaches
200001915,"American Family Care, Inc.",Breaches
200001916,StarCare Speciality Health System,Breaches
200000844,StarCare Specialty Health System,Breaches
200001913,"Ambucor Health Solutions, an unincorporated division of The ScottCare Corporation",Breaches
200001914,"Caring for Women, PA",Breaches
200000818,Elex (mobile game Clash of Kings),Breaches
200001912,Sunbury Plaza Dental,Breaches
200000813,"inVentiv Health, Inc. ",Breaches
200000823,Sunbury Plaza Dental,Breaches
200001909,Neurology Physicians LLC,Breaches
200001910,"Premier Family Care I, Inc.",Breaches
200000824,"Premier Family Care I, Inc.",Breaches
200000978,Memorial Hermann Health System,Breaches
200000979,Neurology Physicians LLC,Breaches
200001911,"Memorial Hermann Health System, reporting on behalf of Memorial Hermann Health System Employee Group Health Plan",Breaches
200001908,"Access Health Care Physicians, LLC",Breaches
200000811,San Antonio Shoemakers,Breaches
200000816,Providence Health & Services,Breaches
200001906,"Lee Rice D.O., Medical Corp DBA Lifewellness Institute",Breaches
200000802,"Matador Recordings, LLC",Breaches
200001907,Providence Medical Group- Gateway Clinics,Breaches
200000825,Lee Rice D.O. Medical Corp DBA Lifewellness Institute,Breaches
200001904,"SUNSHINE STATE HEALTH PLAN, INC.",Breaches
200001905,Blaine Chiropractic Center,Breaches
200000803,Opes Advisors,Breaches
200000804,Project Management Institute,Breaches
200000826,"Sunshine State Health Plan, Inc. ",Breaches
200001903,"Cefalu Eye-Tech of Green, Inc.",Breaches
200001902,Kaiser Permanente Northern California,Breaches
200000805,Kaiser Permanente Northern California,Breaches
200000800,Pennsylvania Revenue Department,Breaches
200001899,Dr. Q Pain and Spine d/b/a Arkansas Spine and Pain,Breaches
200001900,"Health Incent, LLC",Breaches
200001901,"Lasair Aesthetic Health, P.C.",Breaches
200000827,Lasair Aesthetic Health P.C.,Breaches
200000828,"Health Incent, LLC",Breaches
200000829,Dr. Q Pain and Spine d/b/a Arkansas Spine and Pain,Breaches
